id,number,started_at,manufactured_at,line,SMMainGroup,product_group,product_material,felt_speed,revs,scrap_rate,sheets,cosmos_flow_inlet,cosmos_flow_outlet,cosmos_flow_diff,cosmos_solids,cosmos_feed_age,tread_roll_pressure,tread_roll_left_nip_pressure,tread_roll_right_nip_pressure,feed_age,cement_batch_setpoint,silica_batch_setpoint,pulp_batch_setpoint,spheres_batch_setpoint,cement_batch_error,silica_batch_error,pulp_batch_error,additive_1_batch_setpoint,additive_1_batch_error,greensheet_test_moisture,agipulper_flow_rate,sludge_rec_flow,machine_cone_1_underflow,cosmos_coat_weight,cosmos_coat_weight_set_point,agipulper_percent_solids,main_vac,innertub_1_5,inner_tub_6_9,flocculent_flow,pulp_freeness,pulp_consistency,silica_sa,silica_40micron,lda_filtration_time,lda_bulk_density,lda_solids,cosmos_cement_sp,cosmos_cement_error,cosmos_silica_sp,cosmos_silica_error,feed_temperature,machine_cone_solids,mor,mor_filled,mor_in_spec,ilb,ilb_filled,ilb_in_spec,cosmos_fracture
395231,692813,12/30/2018 4:21,12/30/2018 4:42,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.299,9,0,31,97.5451,81.9521,15.593,25.9756,16,34.36325,32.8673,35.8592,10.5541,832,882,5397,235,0.0709,0.3543,2.8563,44,0.3425,,649.045,24.9043,1024.59,10.0031,10,17.1082,50,23,25,16.6133,366.598,3.717,375.268,83.1,30,239.363,7.14,401,3.0647,171,-0.537,110.013,10.8782,,12.683,1,,2,1,82
395232,692814,12/30/2018 4:21,12/30/2018 4:42,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.299,9,0,31,97.5451,81.9521,15.593,25.9756,16,34.36325,32.8673,35.8592,10.5541,832,882,5397,235,0.0709,0.3543,2.8563,44,0.3425,,649.045,24.9043,1024.59,10.0031,10,17.1082,50,23,25,16.6133,366.598,3.717,375.268,83.1,30,239.363,7.14,401,3.0647,171,-0.537,110.013,10.8782,,12.683,1,,2,1,82
395233,488355,12/30/2018 4:32,12/30/2018 4:55,SM1,2000015,Backer,G2BackerA5,343.233,5,0,66,84.9793,82.2684,11.744,22.478,33,32.1181,32.6054,31.6308,9.407,568,1122,3911,1571,-0.0054,-10.5242,9.5422,60,-0.7738,,394.936,4.2686,826.551,6.511,6.5,22.2699,0,0,0,14.4432,366.598,3.717,375.268,83.1,30,239.363,7.14,401,3.4837,171,0.0954,114.988,0,,7.754,1,,1.1535,1,64
395234,488356,12/30/2018 4:32,12/30/2018 4:55,SM1,2000015,Backer,G2BackerA5,343.233,5,0,66,84.9793,82.2684,11.744,22.478,33,32.1181,32.6054,31.6308,9.407,568,1122,3911,1571,-0.0054,-10.5242,9.5422,60,-0.7738,,394.936,4.2686,826.551,6.511,6.5,22.2699,0,0,0,14.4432,366.598,3.717,375.268,83.1,30,239.363,7.14,401,3.4837,171,0.0954,114.988,0,,7.754,1,,1.1535,1,64
395235,864969,12/30/2018 4:34,12/30/2018 4:57,SM3,2000036,Plank,5/16TexturedPlankB4,340.007,3,8,102,0,0,0,0,0,30.89005,30.6565,31.1236,0,860.7,1818,6101.41,0,1.685,-2.6677,-0.0305,104.7,-0.4317,,398.316,85.3421,483,0,0,21.6289,0,0,0,0,542.856,3.587,375.268,83.1,0,0,0,0,0,0,0,0,0,,9.286,1,,1.2875,1,0
395236,864970,12/30/2018 4:34,12/30/2018 4:57,SM3,2000036,Plank,5/16TexturedPlankB4,340.007,3,8,102,0,0,0,0,0,30.89005,30.6565,31.1236,0,860.7,1818,6101.41,0,1.685,-2.6677,-0.0305,104.7,-0.4317,,398.316,85.3421,483,0,0,21.6289,0,0,0,0,542.856,3.587,375.268,83.1,0,0,0,0,0,0,0,0,0,,9.286,1,,1.2875,1,0
395237,692815,12/30/2018 4:42,12/30/2018 5:03,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.443,9,0,30,97.9266,82.3418,15.5848,25.7413,19,34.3632,32.8707,35.8557,10.5529,832,882,5397,235,-0.528,-0.58,5.236,44,-0.138,,652.222,25.0923,1023.04,9.9923,10,17.0384,50,23,25,16.6437,366.598,3.717,375.268,83.1,30,239.363,7.14,401,1.6875,171,0.1497,110.02,10.8868,,12.683,1,,2,1,82
395238,692816,12/30/2018 4:42,12/30/2018 5:03,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.443,9,0,30,97.9266,82.3418,15.5848,25.7413,19,34.3632,32.8707,35.8557,10.5529,832,882,5397,235,-0.528,-0.58,5.236,44,-0.138,,652.222,25.0923,1023.04,9.9923,10,17.0384,50,23,25,16.6437,366.598,3.717,375.268,83.1,30,239.363,7.14,401,1.6875,171,0.1497,110.02,10.8868,,12.683,1,,2,1,82
395241,864969,12/30/2018 4:57,12/30/2018 5:19,SM3,2000036,Plank,5/16TexturedPlankB4,340.017,3,4,96,0,0,0,0,0,30.8932,30.6554,31.131,0,860.7,1818,6101.41,0,1.3987,-1.896,0.1374,104.7,-0.6552,,402.957,98.8764,483.311,0,0,21.6744,0,0,0,0,542.856,3.587,375.268,83.1,0,0,0,0,0,0,0,0,0,,9.286,1,,1.2875,1,0
395242,864970,12/30/2018 4:57,12/30/2018 5:19,SM3,2000036,Plank,5/16TexturedPlankB4,340.017,3,4,96,0,0,0,0,0,30.8932,30.6554,31.131,0,860.7,1818,6101.41,0,1.3987,-1.896,0.1374,104.7,-0.6552,,402.957,98.8764,483.311,0,0,21.6744,0,0,0,0,542.856,3.587,375.268,83.1,0,0,0,0,0,0,0,0,0,,9.286,1,,1.2875,1,0
395239,488357,12/30/2018 4:56,12/30/2018 5:19,SM1,2000015,Backer,G2BackerA5,343.206,5,2,66,86.3897,85.411,11.4688,22.7161,26,32.1196,32.609,31.6302,9.1713,568,1122,3911,1571,-0.1343,-10.629,9.8269,60,-1,,388.418,-0.0291,817.747,6.4273,6.5,22.2121,0,0,0,14.353,366.598,3.717,375.268,83.1,30,239.363,7.14,401,4,171,0.7421,115.002,0,,7.754,1,,1.1535,1,64
395240,488358,12/30/2018 4:56,12/30/2018 5:19,SM1,2000015,Backer,G2BackerA5,343.206,5,2,66,86.3897,85.411,11.4688,22.7161,26,32.1196,32.609,31.6302,9.1713,568,1122,3911,1571,-0.1343,-10.629,9.8269,60,-1,,388.418,-0.0291,817.747,6.4273,6.5,22.2121,0,0,0,14.353,366.598,3.717,375.268,83.1,30,239.363,7.14,401,4,171,0.7421,115.002,0,,7.754,1,,1.1535,1,64
395243,692817,12/30/2018 5:04,12/30/2018 5:24,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.366,9,0,30,103.192,87.834,15.461,25.8867,11,34.3651,32.8703,35.8599,10.7608,832,882,5397,235,0.1466,-0.0201,-5.8594,44,0.2871,,653.309,26.6427,1020.92,9.9136,10,17.0213,50,23,25,16.7179,363.114,3.835,375.268,83.1,30,239.363,7.14,401,3.1059,171,0.4667,110.054,10.9284,,12.683,1,,2,1,82
395244,692818,12/30/2018 5:04,12/30/2018 5:24,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.366,9,0,30,103.192,87.834,15.461,25.8867,11,34.3651,32.8703,35.8599,10.7608,832,882,5397,235,0.1466,-0.0201,-5.8594,44,0.2871,,653.309,26.6427,1020.92,9.9136,10,17.0213,50,23,25,16.7179,363.114,3.835,375.268,83.1,30,239.363,7.14,401,3.1059,171,0.4667,110.054,10.9284,,12.683,1,,2,1,82
395245,864971,12/30/2018 5:19,12/30/2018 5:42,SM3,2000036,Plank,5/16TexturedPlankB4,339.742,3,14,96,0,0,0,0,0,30.89,30.6531,31.1269,0,860.7,1818,6101.41,0,1.6367,-2.4163,-0.0383,104.7,-1.0655,,394.748,93.3999,484.078,0,0,21.8145,0,0,0,0,542.856,3.587,375.268,83.1,0,0,0,0,0,0,0,0,0,,9.286,1,,1.2875,1,0
395246,864972,12/30/2018 5:19,12/30/2018 5:42,SM3,2000036,Plank,5/16TexturedPlankB4,339.742,3,14,96,0,0,0,0,0,30.89,30.6531,31.1269,0,860.7,1818,6101.41,0,1.6367,-2.4163,-0.0383,104.7,-1.0655,,394.748,93.3999,484.078,0,0,21.8145,0,0,0,0,542.856,3.587,375.268,83.1,0,0,0,0,0,0,0,0,0,,9.286,1,,1.2875,1,0
395247,488359,12/30/2018 5:20,12/30/2018 5:44,SM1,2000015,Backer,G2BackerA5,343.331,5,4,68,87.7271,89.3841,11.6411,22.7013,28,32.12505,32.6104,31.6397,10.4275,568,1122,3911,1571,-0.8705,-10.3351,9.4266,60,-1.3903,,374.619,-0.0291,801.383,6.5103,6.5,22.2722,0,0,0,14.3566,363.114,3.835,375.268,83.1,30,239.363,7.14,401,2.0528,171,-0.7246,114.993,0,,7.754,1,,1.1535,1,64
395248,488360,12/30/2018 5:20,12/30/2018 5:44,SM1,2000015,Backer,G2BackerA5,343.331,5,4,68,87.7271,89.3841,11.6411,22.7013,28,32.12505,32.6104,31.6397,10.4275,568,1122,3911,1571,-0.8705,-10.3351,9.4266,60,-1.3903,,374.619,-0.0291,801.383,6.5103,6.5,22.2722,0,0,0,14.3566,363.114,3.835,375.268,83.1,30,239.363,7.14,401,2.0528,171,-0.7246,114.993,0,,7.754,1,,1.1535,1,64
395249,692819,12/30/2018 5:25,12/30/2018 5:46,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.296,9,2,29,104.919,89.3596,15.5595,25.9337,23,34.3635,32.8682,35.8588,10.838,832,882,5397,235,0.5984,-0.0522,1.255,44,-0.1446,,661.122,25.1887,1051.35,9.9821,10,17.0698,50,23,25,16.5937,363.114,3.835,375.268,83.1,30,239.363,7.14,401,-0.1224,171,0.267,109.948,10.853,,12.683,1,,2,1,82
395250,692820,12/30/2018 5:25,12/30/2018 5:46,SM2,2002633,5/4Trim,5/4SmoothTrimD16,317.296,9,2,29,104.919,89.3596,15.5595,25.9337,23,34.3635,32.8682,35.8588,10.838,832,882,5397,235,0.5984,-0.0522,1.255,44,-0.1446,,661.122,25.1887,1051.35,9.9821,10,17.0698,50,23,25,16.5937,363.114,3.835,375.268,83.1,30,239.363,7.14,401,-0.1224,171,0.267,109.948,10.853,,12.683,1,,2,1,82
395251,864973,12/30/2018 5:42,12/30/2018 6:05,SM3,2000036,Plank,5/16TexturedPlankB4,335.029,3,0,96,0,0,0,0,0,30.89075,30.6516,31.1299,0,860.7,1818,6101.41,0,1.6411,-0.9982,-0.3903,104.7,-1.0016,,405.296,91.781,485.023,0,0,21.7516,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,10.1685,10.1685,1,1.388,1.388,1,0
395252,864974,12/30/2018 5:42,12/30/2018 6:05,SM3,2000036,Plank,5/16TexturedPlankB4,335.029,3,0,96,0,0,0,0,0,30.89075,30.6516,31.1299,0,860.7,1818,6101.41,0,1.6411,-0.9982,-0.3903,104.7,-1.0016,,405.296,91.781,485.023,0,0,21.7516,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395255,692821,12/30/2018 5:46,12/30/2018 6:08,SM2,2002633,5/4Trim,5/4SmoothTrimD16,316.923,9,0,30,104.581,89.0074,15.5732,26.0983,20,34.3635,32.8646,35.8624,11.0686,832,882,5397,235,-0.6615,-0.2276,-5.1673,44,0,61.12,659.637,29.3813,1042.88,10.001,10,17.0835,50,23,25,16.6401,417.532,3.635,375.268,83.1,28,233.104,7.08,401,0.7479,171,-0.2442,109.912,10.8563,11.8625,11.8625,1,1.2625,1.2625,1,78
395256,692822,12/30/2018 5:46,12/30/2018 6:08,SM2,2002633,5/4Trim,5/4SmoothTrimD16,316.923,9,0,30,104.581,89.0074,15.5732,26.0983,20,34.3635,32.8646,35.8624,11.0686,832,882,5397,235,-0.6615,-0.2276,-5.1673,44,0,,659.637,29.3813,1042.88,10.001,10,17.0835,50,23,25,16.6401,417.532,3.635,375.268,83.1,28,233.104,7.08,401,0.7479,171,-0.2442,109.912,10.8563,,11.8625,1,,1.2625,1,78
395253,488361,12/30/2018 5:44,12/30/2018 6:20,SM1,2000015,Backer,G2BackerA5,340.764,5,4,66,73.4155,90.1465,11.0135,22.2634,33,32.13025,32.6163,31.6442,20.5293,568,1122,3911,1571,-0.0772,-10.1064,9.7462,60,-1,,386.58,4.4899,781.818,6.0723,6.5,22.2658,0,0,0,14.2805,395.54,3.515,375.268,83.1,24,228.891,7.11,401,3.3415,171,-0.6072,113.488,0,,7.754,1,,1.1535,1,64
395254,488362,12/30/2018 5:44,12/30/2018 6:20,SM1,2000015,Backer,G2BackerA5,340.764,5,4,66,73.4155,90.1465,11.0135,22.2634,33,32.13025,32.6163,31.6442,20.5293,568,1122,3911,1571,-0.0772,-10.1064,9.7462,60,-1,,386.58,4.4899,781.818,6.0723,6.5,22.2658,0,0,0,14.2805,395.54,3.515,375.268,83.1,24,228.891,7.11,401,3.3415,171,-0.6072,113.488,0,,7.754,1,,1.1535,1,64
395257,864975,12/30/2018 6:05,12/30/2018 6:28,SM3,2000036,Plank,5/16TexturedPlankB4,334.999,3,8,96,0,0,0,0,0,30.8898,30.6511,31.1285,0,860.7,1818,6101.41,0,1.1509,-2.5929,0.0759,104.7,-1.1054,,427.235,95.9624,483.236,0,0,21.6474,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395258,864976,12/30/2018 6:05,12/30/2018 6:28,SM3,2000036,Plank,5/16TexturedPlankB4,334.999,3,8,96,0,0,0,0,0,30.8898,30.6511,31.1285,0,860.7,1818,6101.41,0,1.1509,-2.5929,0.0759,104.7,-1.1054,,427.235,95.9624,483.236,0,0,21.6474,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395259,692823,12/30/2018 6:08,12/30/2018 6:30,SM2,2002633,5/4Trim,5/4SmoothTrimD16,314.192,9,2,30,106.254,90.8231,15.4307,26.3302,20,34.37805,32.8769,35.8792,10.782,832,882,5397,235,-0.052,-0.79,0.7148,44,-0.1021,,658.652,25.4322,1015.69,10.0036,10,17.0553,48.1271,23,25,16.6983,395.54,3.515,375.268,83.1,24,228.891,7.11,401,3.0931,171,0.0278,110.126,10.8418,,11.8625,1,,1.2625,1,78
395260,692824,12/30/2018 6:08,12/30/2018 6:30,SM2,2002633,5/4Trim,5/4SmoothTrimD16,314.192,9,2,30,106.254,90.8231,15.4307,26.3302,20,34.37805,32.8769,35.8792,10.782,832,882,5397,235,-0.052,-0.79,0.7148,44,-0.1021,,658.652,25.4322,1015.69,10.0036,10,17.0553,48.1271,23,25,16.6983,395.54,3.515,375.268,83.1,24,228.891,7.11,401,3.0931,171,0.0278,110.126,10.8418,,11.8625,1,,1.2625,1,78
395261,488363,12/30/2018 6:20,12/30/2018 6:44,SM1,2000015,Backer,G2BackerA5,342.599,5,4,66,93.8585,87.6713,12.4145,22.1378,22,32.13325,32.6206,31.6459,10.4099,568,1122,3911,1571,0.2285,-10.3427,9.703,60,-1.1441,,382.531,-0.0291,800.481,6.8001,6.5,22.3602,0,0,0,14.2297,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.3938,171,0.0506,115.09,0,,7.754,1,,1.1535,1,64
395262,488364,12/30/2018 6:20,12/30/2018 6:44,SM1,2000015,Backer,G2BackerA5,342.599,5,4,66,93.8585,87.6713,12.4145,22.1378,22,32.13325,32.6206,31.6459,10.4099,568,1122,3911,1571,0.2285,-10.3427,9.703,60,-1.1441,,382.531,-0.0291,800.481,6.8001,6.5,22.3602,0,0,0,14.2297,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.3938,171,0.0506,115.09,0,,7.754,1,,1.1535,1,64
395263,864977,12/30/2018 6:28,12/30/2018 6:50,SM3,2000036,Plank,5/16TexturedPlankB4,335.007,3,4,96,0,0,0,0,0,30.8948,30.6564,31.1332,0,860.7,1818,6101.41,0,2.3901,-1.6062,0.3676,104.7,-1.3181,,428.898,91.858,484.171,0,0,21.6009,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395264,864978,12/30/2018 6:28,12/30/2018 6:50,SM3,2000036,Plank,5/16TexturedPlankB4,335.007,3,4,96,0,0,0,0,0,30.8948,30.6564,31.1332,0,860.7,1818,6101.41,0,2.3901,-1.6062,0.3676,104.7,-1.3181,,428.898,91.858,484.171,0,0,21.6009,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395265,692825,12/30/2018 6:30,12/30/2018 6:52,SM2,2002633,5/4Trim,5/4SmoothTrimD16,314.212,9,2,30,100.83,85.3784,15.4262,26.3623,22,34.37345,32.874,35.8729,11.1313,832,882,5397,235,-1.0577,-0.25,-1.4538,44,0.3404,,646.486,24.3952,1035.26,10.0047,10,17.1121,47,23.2656,25,16.6353,395.54,3.515,375.268,83.1,24,228.891,7.11,401,3.8227,171,-0.1682,109.961,10.8089,,11.8625,1,,1.2625,1,78
395266,692826,12/30/2018 6:30,12/30/2018 6:52,SM2,2002633,5/4Trim,5/4SmoothTrimD16,314.212,9,2,30,100.83,85.3784,15.4262,26.3623,22,34.37345,32.874,35.8729,11.1313,832,882,5397,235,-1.0577,-0.25,-1.4538,44,0.3404,,646.486,24.3952,1035.26,10.0047,10,17.1121,47,23.2656,25,16.6353,395.54,3.515,375.268,83.1,24,228.891,7.11,401,3.8227,171,-0.1682,109.961,10.8089,,11.8625,1,,1.2625,1,78
395267,488365,12/30/2018 6:44,12/30/2018 7:07,SM1,2000015,Backer,G2BackerA5,345.244,5,0,66,88.1416,85.2853,12.0275,22.1266,17,32.13475,32.6241,31.6454,9.8488,568,1122,3911,1571,-0.0399,-10.4537,9.8385,60,-1,,391.786,4.3503,799.182,6.5201,6.5,22.2699,0,0,0,16.5514,395.54,3.515,375.268,83.1,24,228.891,7.11,401,5,171,-0.2305,114.994,0,,7.754,1,,1.1535,1,64
395268,488366,12/30/2018 6:44,12/30/2018 7:07,SM1,2000015,Backer,G2BackerA5,345.244,5,0,66,88.1416,85.2853,12.0275,22.1266,17,32.13475,32.6241,31.6454,9.8488,568,1122,3911,1571,-0.0399,-10.4537,9.8385,60,-1,,391.786,4.3503,799.182,6.5201,6.5,22.2699,0,0,0,16.5514,395.54,3.515,375.268,83.1,24,228.891,7.11,401,5,171,-0.2305,114.994,0,,7.754,1,,1.1535,1,64
395271,692827,12/30/2018 6:53,12/30/2018 7:13,SM2,2002633,5/4Trim,5/4SmoothTrimD16,313.918,9,0,30,101.009,85.5654,15.4437,26.1049,18,34.3785,32.8771,35.8799,11.6789,832,882,5397,235,1.239,0.1773,-4.5418,44,-0.8048,,666.572,29.8035,1026.47,10.0093,10,17.0539,47,25,25,16.6517,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.9527,171,0.5752,109.807,10.8603,,11.8625,1,,1.2625,1,78
395272,692828,12/30/2018 6:53,12/30/2018 7:13,SM2,2002633,5/4Trim,5/4SmoothTrimD16,313.918,9,0,30,101.009,85.5654,15.4437,26.1049,18,34.3785,32.8771,35.8799,11.6789,832,882,5397,235,1.239,0.1773,-4.5418,44,-0.8048,,666.572,29.8035,1026.47,10.0093,10,17.0539,47,25,25,16.6517,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.9527,171,0.5752,109.807,10.8603,,11.8625,1,,1.2625,1,78
395269,864979,12/30/2018 6:50,12/30/2018 7:15,SM3,2000036,Plank,5/16TexturedPlankB4,336.688,3,4,108,0,0,0,0,0,30.8953,30.6568,31.1338,0,860.7,1818,6101.41,0,1.7201,-2.8685,-0.392,104.7,-1.2935,,413.867,95.1255,483.596,0,0,21.5742,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395270,864980,12/30/2018 6:50,12/30/2018 7:15,SM3,2000036,Plank,5/16TexturedPlankB4,336.688,3,4,108,0,0,0,0,0,30.8953,30.6568,31.1338,0,860.7,1818,6101.41,0,1.7201,-2.8685,-0.392,104.7,-1.2935,,413.867,95.1255,483.596,0,0,21.5742,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395273,488367,12/30/2018 7:08,12/30/2018 7:31,SM1,2000015,Backer,G2BackerA5,345.364,5,0,67,89.0332,86.3452,11.8882,22.2924,30,32.13545,32.6253,31.6456,9.4877,568,1122,3911,1571,-0.3023,-10.6744,9.941,60,-1,,388.673,-0.0291,830.721,6.5103,6.5,22.2591,0,0,0,17.123,395.54,3.515,375.268,83.1,24,228.891,7.11,401,1.8125,171,0.5828,115.019,0,7.507,7.507,1,1.148,1.148,1,76
395274,488368,12/30/2018 7:08,12/30/2018 7:31,SM1,2000015,Backer,G2BackerA5,345.364,5,0,67,89.0332,86.3452,11.8882,22.2924,30,32.13545,32.6253,31.6456,9.4877,568,1122,3911,1571,-0.3023,-10.6744,9.941,60,-1,,388.673,-0.0291,830.721,6.5103,6.5,22.2591,0,0,0,17.123,395.54,3.515,375.268,83.1,24,228.891,7.11,401,1.8125,171,0.5828,115.019,0,,7.507,1,,1.148,1,76
395275,692829,12/30/2018 7:14,12/30/2018 7:35,SM2,2002633,5/4Trim,5/4SmoothTrimD16,314.056,9,0,30,101.841,86.449,15.3921,26.0759,14,34.38355,32.881,35.8861,11.4973,832,882,5397,235,-1.2744,-0.1551,10.6799,44,-1.161,,644.44,25.0254,1023.69,9.9777,10,17.0366,47,25,25,16.7241,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.6655,171,-0.7971,110.217,10.7834,,11.8625,1,,1.2625,1,78
395276,692830,12/30/2018 7:14,12/30/2018 7:35,SM2,2002633,5/4Trim,5/4SmoothTrimD16,314.056,9,0,30,101.841,86.449,15.3921,26.0759,14,34.38355,32.881,35.8861,11.4973,832,882,5397,235,-1.2744,-0.1551,10.6799,44,-1.161,,644.44,25.0254,1023.69,9.9777,10,17.0366,47,25,25,16.7241,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.6655,171,-0.7971,110.217,10.7834,,11.8625,1,,1.2625,1,78
395277,864983,12/30/2018 7:15,12/30/2018 7:39,SM3,2000036,Plank,5/16TexturedPlankB4,346.266,3,4,114,0,0,0,0,0,30.899,30.6578,31.1402,0,860.7,1818,6101.41,0,1.7778,-1.8613,0.0432,104.7,-1.288,,411.821,93.2831,482.916,0,0,21.808,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395278,864984,12/30/2018 7:15,12/30/2018 7:39,SM3,2000036,Plank,5/16TexturedPlankB4,346.266,3,4,114,0,0,0,0,0,30.899,30.6578,31.1402,0,860.7,1818,6101.41,0,1.7778,-1.8613,0.0432,104.7,-1.288,,411.821,93.2831,482.916,0,0,21.808,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395279,488369,12/30/2018 7:31,12/30/2018 7:55,SM1,2000015,Backer,G2BackerA5,341.518,5,0,66,87.6386,86.4761,11.6074,22.3392,23,32.13695,32.6229,31.651,10.0079,568,1122,3911,1571,-0.1139,-9.847,9.9075,60,-1,,391.235,4.1529,794.243,6.4258,6.5,22.2219,0,0,0,17.0519,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.6393,171,0.7558,115.018,0,,7.507,1,,1.148,1,76
395280,488370,12/30/2018 7:31,12/30/2018 7:55,SM1,2000015,Backer,G2BackerA5,341.518,5,0,66,87.6386,86.4761,11.6074,22.3392,23,32.13695,32.6229,31.651,10.0079,568,1122,3911,1571,-0.1139,-9.847,9.9075,60,-1,,391.235,4.1529,794.243,6.4258,6.5,22.2219,0,0,0,17.0519,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.6393,171,0.7558,115.018,0,,7.507,1,,1.148,1,76
395281,692831,12/30/2018 7:35,12/30/2018 7:57,SM2,2002633,5/4Trim,5/4SmoothTrimD16,312.426,9,0,31,101.949,86.5709,15.3781,26,23,34.37625,32.8749,35.8776,10.3976,832,882,5397,235,1.6583,-0.0444,-0.1351,44,-0.9479,,653.429,25.0478,1009.24,10.0146,10,17.027,47,25,25,16.6365,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.3333,171,-0.4872,109.899,10.9368,,11.8625,1,,1.2625,1,78
395282,692832,12/30/2018 7:35,12/30/2018 7:57,SM2,2002633,5/4Trim,5/4SmoothTrimD16,312.426,9,0,31,101.949,86.5709,15.3781,26,23,34.37625,32.8749,35.8776,10.3976,832,882,5397,235,1.6583,-0.0444,-0.1351,44,-0.9479,,653.429,25.0478,1009.24,10.0146,10,17.027,47,25,25,16.6365,395.54,3.515,375.268,83.1,24,228.891,7.11,401,2.3333,171,-0.4872,109.899,10.9368,,11.8625,1,,1.2625,1,78
395283,864983,12/30/2018 7:39,12/30/2018 8:03,SM3,2000036,Plank,5/16TexturedPlankB4,350.007,3,4,108,0,0,0,0,0,30.90295,30.6596,31.1463,0,860.7,1818,6101.41,0,1.5365,-1.8581,0.0748,104.7,-1.1862,,397.655,88.9328,482.956,0,0,21.5532,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395284,864984,12/30/2018 7:39,12/30/2018 8:03,SM3,2000036,Plank,5/16TexturedPlankB4,350.007,3,4,108,0,0,0,0,0,30.90295,30.6596,31.1463,0,860.7,1818,6101.41,0,1.5365,-1.8581,0.0748,104.7,-1.1862,,397.655,88.9328,482.956,0,0,21.5532,0,0,0,0,525.139,3.653,375.268,83.1,0,0,0,0,0,0,0,0,0,,10.1685,1,,1.388,1,0
395285,488371,12/30/2018 7:55,12/30/2018 8:18,SM1,2000015,Backer,G2BackerA5,346.25,5,0,66,87.7462,87.1134,11.9034,22.3878,18,32.13925,32.623,31.6555,9.207,568,1122,3911,1571,-0.2609,-9.7681,9.4819,60,-1,,394.63,-0.0291,789.378,6.491,6.5,22.2473,0,0,0,17.0373,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3.6026,171,0.2099,114.948,0,,7.507,1,,1.148,1,76
395286,488372,12/30/2018 7:55,12/30/2018 8:18,SM1,2000015,Backer,G2BackerA5,346.25,5,0,66,87.7462,87.1134,11.9034,22.3878,18,32.13925,32.623,31.6555,9.207,568,1122,3911,1571,-0.2609,-9.7681,9.4819,60,-1,,394.63,-0.0291,789.378,6.491,6.5,22.2473,0,0,0,17.0373,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3.6026,171,0.2099,114.948,0,,7.507,1,,1.148,1,76
395287,692833,12/30/2018 7:58,12/30/2018 8:19,SM2,2002633,5/4Trim,5/4SmoothTrimD16,311.896,9,0,30,102.375,87.1703,15.2561,25.7096,18,34.3802,32.881,35.8794,10.5496,832,882,5397,235,-0.7937,0.2259,0.2475,44,-0.9136,61.05,646.976,29.4378,988.999,9.9574,10,17.0615,47,25,25,16.6374,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3.1437,171,-0.4386,109.953,10.9603,,11.8625,1,,1.2625,1,78
395288,692834,12/30/2018 7:58,12/30/2018 8:19,SM2,2002633,5/4Trim,5/4SmoothTrimD16,311.896,9,0,30,102.375,87.1703,15.2561,25.7096,18,34.3802,32.881,35.8794,10.5496,832,882,5397,235,-0.7937,0.2259,0.2475,44,-0.9136,,646.976,29.4378,988.999,9.9574,10,17.0615,47,25,25,16.6374,378.159,3.664,375.268,83.1,24,228.891,7.11,401,3.1437,171,-0.4386,109.953,10.9603,,11.8625,1,,1.2625,1,78
